ID,Sorszam,IzometrialapID,Izometria,Lap,Suly,DN,Tipus,Munkaora,Datum,Elkeszult %,Elkeszult munkaora,Kategoria,Kulso atmero,Falvastagsag,Elkeszitette,Nyomasfokozat,Hossz,Elkeszult,CsovezetekID
d81fh1vb,6,goejrcqz,P200007-050-EMPDIO-0001,12,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
xwc2njuc,7,goejrcqz,P200007-050-EMPDIO-0001,12,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
c6s1zoyy,8,goejrcqz,P200007-050-EMPDIO-0001,12,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
zrqaaw19,9,goejrcqz,P200007-050-EMPDIO-0001,12,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
vrqy4g9r,10,goejrcqz,P200007-050-EMPDIO-0001,12,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
low8yn53,11,goejrcqz,P200007-050-EMPDIO-0001,12,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
g5wzh25w,12,goejrcqz,P200007-050-EMPDIO-0001,12,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
522jq6hd,1,h8rsoyca,P200007-050-EMPDIO-0001,13,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
qkkji70d,2,h8rsoyca,P200007-050-EMPDIO-0001,13,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
tbc0vnni,3,h8rsoyca,P200007-050-EMPDIO-0001,13,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
7mt5r6em,4,h8rsoyca,P200007-050-EMPDIO-0001,13,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
fcym77zy,5,h8rsoyca,P200007-050-EMPDIO-0001,13,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ixlciy9t,6,h8rsoyca,P200007-050-EMPDIO-0001,13,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
as2p8wbi,7,h8rsoyca,P200007-050-EMPDIO-0001,13,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
xqgflglf,8,h8rsoyca,P200007-050-EMPDIO-0001,13,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
aso4562u,9,h8rsoyca,P200007-050-EMPDIO-0001,13,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
p2dhopsa,1,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ivoxd8jd,2,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
e4nevkpc,3,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ex3j8bni,4,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
welo0bgr,5,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
olatuykj,6,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
l4ipwfwi,7,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
bibtdthl,8,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
8hg2s57n,9,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
a7r2vd6p,10,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
wf33317r,11,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
41r0jm47,12,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
765q7kla,13,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
tx1bln4d,14,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
jmtk366q,15,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
d9kugt4b,16,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
tpfcc38g,17,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
jz4mtwsq,18,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
uvx4a0mn,19,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
pj41cs4m,20,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
m8tf8e6y,21,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
hyzfb82i,22,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
6q5znjus,23,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
8jwoqk47,24,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
xsho4yqb,25,x91yxprc,P200007-050-EMPDIO-0001,14,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
uq9w12da,1,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
cqm1et0t,2,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
86jsx67w,3,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
dzievapt,4,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
5de7rnuv,5,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
4nlecoc6,6,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
9ovkhjdi,7,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ub6pdqf4,8,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
lfdj5kwe,9,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
k7beyhhd,10,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
fe7vma9g,11,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
g5iomcrb,12,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
aykwbmpq,13,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
la4ktnty,14,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ule422hn,15,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
z70lpipw,16,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
tpnn1121,17,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
7073s47o,18,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
vvbx0ax0,19,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
7e8vtv47,20,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
w82l5ikn,21,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
bz6lehog,22,ik4h1aor,P200007-050-EMPDIO-0002,2,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
8k2ut8es,1,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
mb8cf9ny,2,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
lbr563o6,3,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ntn2f8ye,4,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
snn0aiti,5,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ikybhmlv,6,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
pq906c1f,7,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
0vsktw4a,8,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
eluo12k3,9,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
pyufmq6z,10,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
pmjbtssh,11,g82n864w,P200007-050-EMPDIO-0002,3,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
38i8l7gp,1,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ewm53lty,2,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
yhhz8cr8,3,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
xmko8vlo,4,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
pbcmtelc,5,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
1zh1e58f,6,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
rptep1qu,7,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
b9kibna0,8,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
0x6emm2g,9,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
5i2qv73k,10,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
fww0cg2u,11,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
6gb2ie5d,12,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
6los0zht,13,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
gk4yn1o8,14,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
j8jxrt88,15,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
v7fjewyq,16,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
65aw01ro,17,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ymw5vm9f,18,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
2ntxuubo,19,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
iya82uq4,20,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
s57kaqsb,21,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
dn1p9nba,22,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
z8sptyhw,23,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
9epuzush,24,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
vs2r13p6,25,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
zpvft4pt,26,fxrjjmxd,P200007-050-EMPDIO-0002,4,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
wkshmi88,1,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
eqnqn8vl,2,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
8iwqtclp,3,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ucyq91yr,4,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
c6724fwx,5,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
g2j6748t,6,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
hgpqfjop,7,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
zm1bikwg,8,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
z29874wg,9,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
t5vswgjy,10,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
9qi4448v,11,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
euud9yqu,12,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
6bkqsg2o,13,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
wgk8bolr,14,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ntiazcp0,15,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
cwf8asei,16,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
rcemliir,17,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
0s2lid0g,18,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
4ok7rgbw,19,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
iqvajho7,20,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
3kdv5h0p,21,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
i02wkemk,22,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
oh5j6was,23,lqrn7nbh,P200007-050-EMPDIO-0002,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
lc37er4z,1,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
6u9y9s0v,2,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
3l4tqumu,3,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
g0u1tici,4,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ucenhe8h,5,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
vpp2g42d,6,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
socs8qjm,7,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
zuvpnqv5,8,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
8u6xj4yu,9,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
8hkvuojx,10,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
satcso4j,11,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
nik2plr9,12,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
mmj9b7e9,13,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
9rv7x4ap,14,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
aed5shd2,15,lov9zlqg,P200007-050-EMPDIO-0002,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
inf697qz,1,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
webky7xr,2,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
klys9chi,3,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
vjxc0at6,4,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
k2gnr88u,5,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
qr9cmfjh,6,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
l45kwsnp,7,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ppc0jan8,8,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
81coal17,9,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
tlci8swx,10,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
t1kb0vol,11,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
sfgfgw6b,12,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
mtbxx0s5,13,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
6n6yyhqt,14,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
q9816cmy,15,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
wiltrq66,16,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ruzyxeti,17,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
1srs0e93,18,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
9mat7iv6,19,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
r0iu5mgr,20,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
tpnoag2s,21,n7pv6nes,P200007-050-EMPDIO-0002,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
vuf2qruc,1,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
4mppwjed,2,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
n3dzcunq,3,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
sh9vq69m,4,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
7tnamwvd,5,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
zgnud7jb,6,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
r95iph09,7,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
md2f6woc,8,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
5rcb8kry,9,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
bubr8wl9,10,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
w8wnkz1y,11,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
bxnuufkw,12,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
4nbd4iol,13,993lwk5w,P200007-050-EMPDIO-0002,8,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
